,image_path,question,answer,fact_link,fact
3771,./data_v3/images/130200720220627133348.jpg,국자는 무엇에 속해,조리기구,ko.dbpedia/4983,"['국자_(도구)', 'subject', '조리기구']"
3772,./data_v3/images/130200720220627134036.jpg,국물 안의 조리기구를 뭐라고 부를까,국자,ko.dbpedia/4983,"['국자_(도구)', 'subject', '조리기구']"
3773,./data_v3/images/130200720220627134059.jpg,국자는 무엇에 속하니,조리기구,ko.dbpedia/4983,"['국자_(도구)', 'subject', '조리기구']"
3774,./data_v3/images/130200720220628115413.jpg,이미지 속 조리기구는 뭐라고 불러,국자,ko.dbpedia/4983,"['국자_(도구)', 'subject', '조리기구']"
3775,./data_v3/images/130200820220627140522.jpg,당근은 무엇에 속하는 채소니,뿌리채소,ko.dbpedia/8706,"['당근', 'subject', '뿌리채소']"
3776,./data_v3/images/130200820220627140743.jpg,콩은 무엇에 해당되는 식물이지,진정쌍떡잎식물,ko.dbpedia/8776,"['콩', '미분류강', '진정쌍떡잎식물']"
3777,./data_v3/images/130200820220627143059.jpg,라임은 무엇에 포함될까,귤속,ko.dbpedia/6222,"['라임', 'subject', '귤속']"
3778,./data_v3/images/130200920220627151209.jpg,이미지 속 잔은 뭐라고 부를까,포도주잔,ko.dbpedia/5017,"['포도주잔', 'subject', '잔']"
3779,./data_v3/images/130200920220627151654.jpg,복숭아는 무슨 식물에 속할까,속씨식물,ko.dbpedia/6299,"['복숭아', '미분류문', '속씨식물']"
3780,./data_v3/images/130200920220627151905.jpg,식물인 포도는 어디에 속하니,과일,"ko.dbpedia/7137,ko.dbpedia/7139","['포도', 'subject', '과일']:['포도', '계', '식물']"
3781,./data_v3/images/130200920220627153447.jpg,라임은 무슨 과일에 해당하니,무환자나무목,ko.dbpedia/6226,"['라임', '목', '무환자나무목']"
3782,./data_v3/images/130201020220627150957.jpg,블루베리는 무엇에 속할까,진달래과,ko.dbpedia/7504,"['블루베리', '과', '진달래과']"
3783,./data_v3/images/130201020220627151448.jpg,딸기는 무엇에 포함한 과일이야,장미아과,ko.dbpedia/6210,"['딸기', 'subject', '장미아과']"
3784,./data_v3/images/130201020220627151608.jpg,숟가락은 어떤 제품에 해당할까,금속,ko.dbpedia/4997,"['숟가락', 'subject', '금속_제품']"
3785,./data_v3/images/130201120220627174016.jpg,미나리과에 속한 뿌리채소는 뭐야,당근,"ko.dbpedia/8706,ko.dbpedia/8707","['당근', 'subject', '뿌리채소']:['당근', 'subject', '미나리과']"
3786,./data_v3/images/130201220220627183508.jpg,이미지 속에 금속으로 된 식기는 무엇이니,숟가락,"ko.dbpedia/4996,ko.dbpedia/4997","['숟가락', 'subject', '식기']:['숟가락', 'subject', '금속_제품']"
3787,./data_v3/images/130201220220627183739.jpg,이미지 속 금속 제품을 뭐라고 불러,숟가락,ko.dbpedia/4997,"['숟가락', 'subject', '금속_제품']"
3788,./data_v3/images/130201220220628110934.jpg,라임은 어디에 포함되는 과일이야,장미군,ko.dbpedia/6228,"['라임', '미분류목', '장미군']"
3789,./data_v3/images/130201220220628113047.jpg,숟가락은 무슨 제품이야,금속,ko.dbpedia/4997,"['숟가락', 'subject', '금속_제품']"
3790,./data_v3/images/130300120220628143229.jpg,이미지 속 고무줄은 어느 나라의 발명품이니,잉글랜드,ko.dbpedia/4394,"['고무줄', 'subject', '잉글랜드의_발명품']"
3791,./data_v3/images/130300120220628144234.jpg,고무줄은 어느 나라에서 발명됐니,잉글랜드,ko.dbpedia/4394,"['고무줄', 'subject', '잉글랜드의_발명품']"
3792,./data_v3/images/130300220220628150157.jpg,이미지 속 야영 장비는 이름이 무엇일까,배낭,ko.dbpedia/4423,"['배낭', 'subject', '야영_장비']"
3793,./data_v3/images/130300220220628150418.jpg,이미지 속 야영 장비는 뭐라고 부르니,배낭,ko.dbpedia/4423,"['배낭', 'subject', '야영_장비']"
3794,./data_v3/images/130300220220628150911.jpg,배낭은 무엇에 속하니,가방,ko.dbpedia/4421,"['배낭', 'subject', '가방']"
3795,./data_v3/images/130300220220628151854.jpg,이미지 속 등산 장비는 뭘까,배낭,ko.dbpedia/4422,"['배낭', 'subject', '등산_장비']"
3796,./data_v3/images/130300220220628152040.jpg,이미지 속 야영 장비의 이름은 뭘까,배낭,ko.dbpedia/4423,"['배낭', 'subject', '야영_장비']"
3797,./data_v3/images/130300220220628152659.jpg,이미지 속 등산 장비는 뭘까,배낭,ko.dbpedia/4422,"['배낭', 'subject', '등산_장비']"
3798,./data_v3/images/130300220220628152902.jpg,사람은 무엇에 속하는 영장류니,포유류,"ko.dbpedia/3466,ko.dbpedia/3468","['사람', '강', '포유류']:['사람', '목', '영장류']"
3799,./data_v3/images/130300220220628154131.jpg,이미지 속 등산 장비는 뭐야,배낭,ko.dbpedia/4422,"['배낭', 'subject', '등산_장비']"
3800,./data_v3/images/130300220220628154201.jpg,배낭은 무엇에 속해,가방,ko.dbpedia/4421,"['배낭', 'subject', '가방']"
3801,./data_v3/images/130300320220628162019.jpg,비커는 무엇에 속하니,실험 기구,ko.dbpedia/4438,"['비커', 'subject', '실험_기구']"
3802,./data_v3/images/130300320220628165505.jpg,비커는 무엇에 속하지,실험 기구,ko.dbpedia/4438,"['비커', 'subject', '실험_기구']"
3803,./data_v3/images/130300320220628171756.jpg,비커는 무엇에 속하니,실험 기구,ko.dbpedia/4438,"['비커', 'subject', '실험_기구']"
3804,./data_v3/images/130300320220628172131.jpg,비커는 무슨 기구에 쓰이니,실험,ko.dbpedia/4438,"['비커', 'subject', '실험_기구']"
3805,./data_v3/images/130300320220628172644.jpg,이미지에서 실험 기구에 해당하는 것은 뭐야,비커,ko.dbpedia/4438,"['비커', 'subject', '실험_기구']"
3806,./data_v3/images/130300420220628115414.jpg,체인톱은 어떤 분야에서 쓰여,임업,ko.dbpedia/4473,"['체인톱', 'subject', '임업']"
3807,./data_v3/images/130300520220627144304.jpg,칵테일 셰이커는 무슨 도구에 속할까,조리기구,ko.dbpedia/4479,"['칵테일_셰이커', 'subject', '조리기구']"
3808,./data_v3/images/130300620220627132845.jpg,선풍기는 무엇에 속하는 사물이니,가전제품,ko.dbpedia/4444,"['선풍기', 'subject', '가전제품']"
3809,./data_v3/images/130300620220627133504.jpg,타일은 무슨 재료에 해당할까,건축재료,ko.dbpedia/4184,"['타일', 'subject', '건축재료']"
3810,./data_v3/images/130300620220627133953.jpg,이미지 속 가전제품을 뭐라고 부를까,선풍기,ko.dbpedia/4444,"['선풍기', 'subject', '가전제품']"
3811,./data_v3/images/130300620220628105846.jpg,선풍기는 무슨 제품에 속할까,가전제품,ko.dbpedia/4444,"['선풍기', 'subject', '가전제품']"
3812,./data_v3/images/130300720220627145644.jpg,이미지 속 그릇에 속하는 것을 뭐라고 하니,화분,ko.dbpedia/4504,"['화분', 'subject', '그릇']"
3813,./data_v3/images/130300720220627150012.jpg,정원에서 쓰는 그릇은 무엇일까,화분,"ko.dbpedia/4504,ko.dbpedia/4506","['화분', 'subject', '그릇']:['화분', 'subject', '정원']"
3814,./data_v3/images/130300720220627151033.jpg,화분은 무엇을 할 때 쓰이니,원예,ko.dbpedia/4505,"['화분', 'subject', '원예']"
3815,./data_v3/images/130300720220627151152.jpg,원예에 쓰이는 그릇을 뭐라고 해,화분,"ko.dbpedia/4504,ko.dbpedia/4505","['화분', 'subject', '그릇']:['화분', 'subject', '원예']"
3816,./data_v3/images/130300720220627151511.jpg,이미지 안에 미국의 발명품은 뭐지,에스컬레이터,ko.dbpedia/9445,"['에스컬레이터', 'subject', '미국의_발명품']"
3817,./data_v3/images/130300720220627152345.jpg,이미지 안에서 포유류에 속하는 동물 이름은 뭐지,고양이,ko.dbpedia/3255,"['고양이', '강', '포유류']"
3818,./data_v3/images/130300720220627153032.jpg,정원에서 쓰는 그릇은 무엇일까,화분,"ko.dbpedia/4504,ko.dbpedia/4506","['화분', 'subject', '그릇']:['화분', 'subject', '정원']"
3819,./data_v3/images/130300920220627112215.jpg,지폐는 어느 나라 발명품이야,중국,ko.dbpedia/5584,"['지폐', 'subject', '중국의_발명품']"
3820,./data_v3/images/130301120220627152920.jpg,비닐봉투는 무엇에 사용될까,포장,ko.dbpedia/4432,"['비닐봉투', 'subject', '포장']"
3821,./data_v3/images/130301120220627153022.jpg,비닐봉투는 무엇에 쓰여,포장,ko.dbpedia/4432,"['비닐봉투', 'subject', '포장']"
3822,./data_v3/images/130301120220627153704.jpg,콩은 무엇에 해당되는 식물이야,속씨식물,ko.dbpedia/8778,"['콩', '미분류문', '속씨식물']"
3823,./data_v3/images/130301420220627170257.jpg,난로는 무엇을 위한 장치일까,난방,ko.dbpedia/4405,"['난로', 'subject', '난방']"
3824,./data_v3/images/130301420220627172004.jpg,난로는 무슨 장치에 속하니,난방,ko.dbpedia/4405,"['난로', 'subject', '난방']"
3825,./data_v3/images/130301420220627172841.jpg,이미지 속 난방에 쓰이는 장치는 뭐야,난로,ko.dbpedia/4405,"['난로', 'subject', '난방']"
3826,./data_v3/images/130301520220627181524.jpg,이미지 안의 건축재료는 뭐라고 부를까,타일,ko.dbpedia/4184,"['타일', 'subject', '건축재료']"
3827,./data_v3/images/130301520220627182806.jpg,사람은 무엇에 속할까,포유류,ko.dbpedia/3466,"['사람', '강', '포유류']"
3828,./data_v3/images/130301520220627182907.jpg,사람은 무엇에 해당되는 동물이지,영장상목,ko.dbpedia/3471,"['사람', '상목', '영장상목']"
3829,./data_v3/images/130301520220627184256.jpg,사람은 무엇에 속해,진원류,ko.dbpedia/3475,"['사람', '하목', '진원류']"
3830,./data_v3/images/130301620220627155715.jpg,피아노는 어느 나라 발명품이니,이탈리아,ko.dbpedia/757,"['피아노', 'subject', '이탈리아의_발명품']"
3831,./data_v3/images/130301620220627161928.jpg,사람은 무엇에 속하있는 동물이야,포유류,ko.dbpedia/3466,"['사람', '강', '포유류']"
3832,./data_v3/images/130301620220627163035.jpg,이미지 속 유인원에 속하는 동물은 뭐야,사람,ko.dbpedia/3465,"['사람', 'subject', '유인원']"
3833,./data_v3/images/130301720220628133752.jpg,이미지 안의 중국의 발명품은 뭐야,연,ko.dbpedia/4464,"['연', 'subject', '중국의_발명품']"
3834,./data_v3/images/130301920220627173601.jpg,이미지 속 척삭동물은 뭐야,사람,ko.dbpedia/3469,"['사람', '문', '척삭동물']"
3835,./data_v3/images/130301920220627173747.jpg,사람은 무엇에 포함되는 동물일까,영장상목,ko.dbpedia/3471,"['사람', '상목', '영장상목']"
3836,./data_v3/images/130301920220627175437.jpg,이미지 속 수아강에 속하는 동물은 무엇일까,사람,ko.dbpedia/3472,"['사람', '아강', '수아강']"
3837,./data_v3/images/130301920220627180318.jpg,사람은 무엇에 해당하니,포유류,ko.dbpedia/3466,"['사람', '강', '포유류']"
3838,./data_v3/images/130301920220627182344.jpg,사람은 무엇에 속할까,진원류,ko.dbpedia/3475,"['사람', '하목', '진원류']"
3839,./data_v3/images/130302020220628112941.jpg,시계는 무슨 제품에 속해,금속,ko.dbpedia/4456,"['시계', 'subject', '금속_제품']"
3840,./data_v3/images/130302020220628113800.jpg,이미지 속 금속 제품은 뭐라고 부를까,시계,ko.dbpedia/4456,"['시계', 'subject', '금속_제품']"
3841,./data_v3/images/130302020220628120036.jpg,시계는 무슨 재질이니,금속,ko.dbpedia/4456,"['시계', 'subject', '금속_제품']"
3842,./data_v3/images/130302020220628130437.jpg,이미지 안의 금속 제품은 무엇이니,시계,ko.dbpedia/4456,"['시계', 'subject', '금속_제품']"
3843,./data_v3/images/130302020220628131138.jpg,시계는 무슨 제품에 속할까,금속,ko.dbpedia/4456,"['시계', 'subject', '금속_제품']"
3844,./data_v3/images/130302020220628131854.jpg,사람은 무엇에 속하는 동물일까,포유류,ko.dbpedia/3466,"['사람', '강', '포유류']"
3845,./data_v3/images/130302120220627164010.jpg,가위는 무엇에 속할까,공구,ko.dbpedia/4387,"['가위', 'subject', '공구']"
3846,./data_v3/images/130302120220627165837.jpg,가위는 무엇에 속하지,도구,ko.dbpedia/4386,"['가위', 'subject', '도구']"
3847,./data_v3/images/130302120220627172331.jpg,가위는 무엇에 속해,공구,ko.dbpedia/4387,"['가위', 'subject', '공구']"
3848,./data_v3/images/130302220220627160256.jpg,이미지 속 구강위생용품은 뭐라고 불러,칫솔,ko.dbpedia/4476,"['칫솔', 'subject', '구강위생용품']"
3849,./data_v3/images/130302220220627160539.jpg,칫솔은 어디에 쓰는 위생용품이야,구강,ko.dbpedia/4476,"['칫솔', 'subject', '구강위생용품']"
3850,./data_v3/images/130302220220627170302.jpg,이미지 속 구강위생용품을 뭐라고 부를까,칫솔,ko.dbpedia/4476,"['칫솔', 'subject', '구강위생용품']"
3851,./data_v3/images/130302220220627170603.jpg,칫솔은 무엇에 사용되는 용품일까,구강위생,ko.dbpedia/4476,"['칫솔', 'subject', '구강위생용품']"
3852,./data_v3/images/130400120220627162212.jpg,이미지에서 응급처치에 사용 되는 것은 뭐야,반창고,ko.dbpedia/5173,"['반창고', 'subject', '응급처치']"
3853,./data_v3/images/130400120220627172427.jpg,반창고는 무엇을 할 때 사용하니,응급처치,ko.dbpedia/5173,"['반창고', 'subject', '응급처치']"
3854,./data_v3/images/130400220220627174205.jpg,청진기는 어느 나라의 발명품이지,프랑스,ko.dbpedia/5178,"['청진기', 'subject', '프랑스의_발명품']"
3855,./data_v3/images/130400220220627174429.jpg,청진기는 무슨 나라에서 발명했지,프랑스,ko.dbpedia/5178,"['청진기', 'subject', '프랑스의_발명품']"
3856,./data_v3/images/130400220220627174458.jpg,청진기는 어느 나라에서 발명되었을까,프랑스,ko.dbpedia/5178,"['청진기', 'subject', '프랑스의_발명품']"
3857,./data_v3/images/130400220220627174534.jpg,청진기는 어느 나라의 발명품일까,프랑스,ko.dbpedia/5178,"['청진기', 'subject', '프랑스의_발명품']"
3858,./data_v3/images/130400220220627174959.jpg,청진기는 어느 나라의 발명품일까,프랑스,ko.dbpedia/5178,"['청진기', 'subject', '프랑스의_발명품']"
3859,./data_v3/images/130400220220627175512.jpg,청진기는 어느 나라 발명품이니,프랑스,ko.dbpedia/5178,"['청진기', 'subject', '프랑스의_발명품']"
3860,./data_v3/images/130400220220627175835.jpg,이미지 속 프랑스의 발명품은 뭐야,청진기,ko.dbpedia/5178,"['청진기', 'subject', '프랑스의_발명품']"
3861,./data_v3/images/130400320220627180943.jpg,이미지 속 의학 기기는 뭐야,주사기,ko.dbpedia/5175,"['주사기', 'subject', '의학_기기']"
3862,./data_v3/images/130400320220627181241.jpg,이미지 안의 의학 기기는 무엇이니,주사기,ko.dbpedia/5175,"['주사기', 'subject', '의학_기기']"
3863,./data_v3/images/130400320220627182628.jpg,주사기는 무슨 기기라고 하니,의학,ko.dbpedia/5175,"['주사기', 'subject', '의학_기기']"
3864,./data_v3/images/130400320220627184051.jpg,이미지 속 의학 기기는 뭐야,주사기,ko.dbpedia/5175,"['주사기', 'subject', '의학_기기']"
3865,./data_v3/images/130500120220628101912.jpg,이미지 속 기계 체조 기구는 뭘까,평균대,ko.dbpedia/4978,"['평균대', 'subject', '기계_체조_기구']"
3866,./data_v3/images/130500120220628101944.jpg,이미지 속 기계 체조 기구는 뭐야,평균대,ko.dbpedia/4978,"['평균대', 'subject', '기계_체조_기구']"
3867,./data_v3/images/130500120220628102415.jpg,이미지 속 기계 체조 기구는 뭐야,평균대,ko.dbpedia/4978,"['평균대', 'subject', '기계_체조_기구']"
3868,./data_v3/images/130500220220628103501.jpg,직비원류에 해당하는 사람은 어디에 속하니,영장류,"ko.dbpedia/3468,ko.dbpedia/3473","['사람', '목', '영장류']:['사람', '아목', '직비원류']"
3869,./data_v3/images/130500220220628103824.jpg,사람은 무엇에 해당할까,진원류,ko.dbpedia/3475,"['사람', '하목', '진원류']"
3870,./data_v3/images/130500220220628112543.jpg,사람은 무엇에 해당하는 동물이야,영장상목,ko.dbpedia/3471,"['사람', '상목', '영장상목']"
3871,./data_v3/images/130500320220705180059.jpg,사람은 무엇에 해당할까,척추동물,ko.dbpedia/3474,"['사람', '아문', '척추동물']"
